"speciesid","active","dead","pollinated","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","seedlings","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","season","run"
7,0,0,0,0,33,4,111,19,110.765955098905,-0.507660664594732,1.65308259334415,2.97646082065005,-0.00483179248054512,0.00308429299388081,1,29,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,4,12
14,0,0,0,0,28,21,97,4,97.5224032206461,-0.447707109572366,1.84596460592002,-6.08035948199108,-0.000255788629874587,0.00431239312514663,0,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,12
3,0,0,0,0,36,7,106,4,105.918274093419,-0.511392484023236,1.70783461071551,-4.34772746154551,0.00159393544774502,0.0225879118638113,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,12
10,0,0,0,0,13,11,115,7,106.540045836009,-0.406279287370853,1.9586615243461,-2.42798983833863,-0.00409919330035336,0.0213231795327738,1,30,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4,12
6,0,0,0,0,33,37,118,11,134.282909869216,0.305801620474085,1.50339669594541,-4.02406104285694,0.0057388540613465,0.0118224320560694,1,32,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,4,12
9,0,0,0,0,5,15,107,4,110.901684192941,-0.37830116415862,1.54917684663087,-14.1375287688632,0.0092619159608148,0.00895840368233621,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,12
5,0,0,0,0,21,9,118,9,129.780441666953,0.44338887243066,1.41072236397304,-3.57193410894856,0.0080843444657512,-0.00869932554429397,1,31,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,4,12
12,0,0,0,0,9,29,106,3,111.038585607894,-0.482527948147617,1.37166947382502,-4.71174013039323,-0.00201659584767185,-0.00688844096381217,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,12
11,0,0,0,0,24,40,129,11,128.961159959435,-0.589288592291996,1.56406617350876,-1.32879196279612,0.00815404913737439,0.0283609363459982,1,33,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,4,12
19,0,0,0,0,6,37,104,3,110.303292805329,0.43943449370563,1.95917436829768,-4.94586091506505,-0.00497518975171261,-0.0011950311739929,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,12
16,0,0,0,0,20,30,130,4,131.776873078197,-0.570133442874067,1.66927867755294,-6.15740634941727,0.00607084759045392,0.0313496206747368,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,12
13,0,0,0,0,9,36,148,13,147.109847855754,-0.552310308767483,1.10118713811971,-5.58501698188173,-0.00216638491372578,-0.00150391987059265,1,37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,4,12
1,0,0,0,0,12,2,141,1,138.200673395768,0.524580628657713,1.51581896562129,-6.34490167335355,-0.00215056909713894,0.014595598038286,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
4,0,0,0,0,11,28,146,4,146.677002995275,-0.45070730173029,1.24035389022902,-2.88067736501374,0.00544412070419639,0.0280030391970649,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,12
18,0,0,0,0,26,32,118,2,114.826924684457,-0.405058562639169,1.70487118209712,2.66594746727169,-0.000653906664811075,-0.00128137545194477,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,12
20,0,0,0,0,27,19,104,17,105.267028408125,0.35533422504086,1.26758056133986,-2.01764334823871,-0.00176223217393272,0.018724412957672,1,29,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,5,12
8,0,0,0,0,25,28,95,5,96.3197995349765,0.512824379070662,1.29573856876232,-4.24547630095069,0.00167545307078399,0.0125435329368338,0,26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,12
10,0,0,0,0,22,17,106,7,106.540045836009,-0.406279287370853,1.9586615243461,-2.42798983833863,-0.00409919330035336,0.0213231795327738,1,30,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,5,12
3,0,0,0,0,23,33,107,4,105.918274093419,-0.511392484023236,1.70783461071551,-4.34772746154551,0.00159393544774502,0.0225879118638113,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,12
9,0,0,0,0,16,6,118,4,110.901684192941,-0.37830116415862,1.54917684663087,-14.1375287688632,0.0092619159608148,0.00895840368233621,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,12
14,0,0,0,0,7,1,98,4,97.5224032206461,-0.447707109572366,1.84596460592002,-6.08035948199108,-0.000255788629874587,0.00431239312514663,0,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,12
7,0,0,0,0,9,21,107,19,110.765955098905,-0.507660664594732,1.65308259334415,2.97646082065005,-0.00483179248054512,0.00308429299388081,1,29,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,5,12
6,0,0,0,0,13,28,128,11,134.282909869216,0.305801620474085,1.50339669594541,-4.02406104285694,0.0057388540613465,0.0118224320560694,1,32,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,5,12
5,0,0,0,0,24,17,128,9,129.780441666953,0.44338887243066,1.41072236397304,-3.57193410894856,0.0080843444657512,-0.00869932554429397,1,31,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,5,12
11,0,0,0,0,5,38,130,11,128.961159959435,-0.589288592291996,1.56406617350876,-1.32879196279612,0.00815404913737439,0.0283609363459982,1,33,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,5,12
16,0,0,0,0,35,29,129,4,131.776873078197,-0.570133442874067,1.66927867755294,-6.15740634941727,0.00607084759045392,0.0313496206747368,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,12
1,0,0,0,0,31,30,145,1,138.200673395768,0.524580628657713,1.51581896562129,-6.34490167335355,-0.00215056909713894,0.014595598038286,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
13,0,0,0,0,13,16,143,13,147.109847855754,-0.552310308767483,1.10118713811971,-5.58501698188173,-0.00216638491372578,-0.00150391987059265,1,37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,5,12
19,0,0,0,0,18,1,108,3,110.303292805329,0.43943449370563,1.95917436829768,-4.94586091506505,-0.00497518975171261,-0.0011950311739929,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,12
20,0,0,0,0,9,31,104,17,105.267028408125,0.35533422504086,1.26758056133986,-2.01764334823871,-0.00176223217393272,0.018724412957672,1,29,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,6,12
8,0,0,0,0,14,23,100,5,96.3197995349765,0.512824379070662,1.29573856876232,-4.24547630095069,0.00167545307078399,0.0125435329368338,0,26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,12
10,0,0,0,0,15,9,114,7,106.540045836009,-0.406279287370853,1.9586615243461,-2.42798983833863,-0.00409919330035336,0.0213231795327738,1,30,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,6,12
7,0,0,0,0,38,13,110,19,110.765955098905,-0.507660664594732,1.65308259334415,2.97646082065005,-0.00483179248054512,0.00308429299388081,1,29,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,6,12
9,0,0,0,0,40,35,118,4,110.901684192941,-0.37830116415862,1.54917684663087,-14.1375287688632,0.0092619159608148,0.00895840368233621,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,12
3,0,0,0,0,35,9,108,4,105.918274093419,-0.511392484023236,1.70783461071551,-4.34772746154551,0.00159393544774502,0.0225879118638113,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,12
6,0,0,0,0,38,32,134,11,134.282909869216,0.305801620474085,1.50339669594541,-4.02406104285694,0.0057388540613465,0.0118224320560694,1,32,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,6,12
5,0,0,0,0,30,2,136,9,129.780441666953,0.44338887243066,1.41072236397304,-3.57193410894856,0.0080843444657512,-0.00869932554429397,1,31,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,6,12
11,0,0,0,0,2,3,130,11,128.961159959435,-0.589288592291996,1.56406617350876,-1.32879196279612,0.00815404913737439,0.0283609363459982,1,33,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,6,12
13,0,0,0,0,12,30,144,13,147.109847855754,-0.552310308767483,1.10118713811971,-5.58501698188173,-0.00216638491372578,-0.00150391987059265,1,37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,6,12
1,0,0,0,0,37,19,141,1,138.200673395768,0.524580628657713,1.51581896562129,-6.34490167335355,-0.00215056909713894,0.014595598038286,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
16,0,0,0,0,13,25,134,4,131.776873078197,-0.570133442874067,1.66927867755294,-6.15740634941727,0.00607084759045392,0.0313496206747368,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,12
20,0,0,0,0,20,34,97,17,105.267028408125,0.35533422504086,1.26758056133986,-2.01764334823871,-0.00176223217393272,0.018724412957672,1,29,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,7,12
8,0,0,0,0,38,32,97,5,96.3197995349765,0.512824379070662,1.29573856876232,-4.24547630095069,0.00167545307078399,0.0125435329368338,0,26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,12
9,0,0,0,0,23,23,104,4,110.901684192941,-0.37830116415862,1.54917684663087,-14.1375287688632,0.0092619159608148,0.00895840368233621,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,12
3,0,0,0,0,3,26,111,4,105.918274093419,-0.511392484023236,1.70783461071551,-4.34772746154551,0.00159393544774502,0.0225879118638113,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,12
10,0,0,0,0,24,39,102,7,106.540045836009,-0.406279287370853,1.9586615243461,-2.42798983833863,-0.00409919330035336,0.0213231795327738,1,30,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,7,12
7,0,0,0,0,13,14,115,19,110.765955098905,-0.507660664594732,1.65308259334415,2.97646082065005,-0.00483179248054512,0.00308429299388081,1,29,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,7,12
6,0,0,0,0,21,32,127,11,134.282909869216,0.305801620474085,1.50339669594541,-4.02406104285694,0.0057388540613465,0.0118224320560694,1,32,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,7,12
5,0,0,0,0,3,17,125,9,129.780441666953,0.44338887243066,1.41072236397304,-3.57193410894856,0.0080843444657512,-0.00869932554429397,1,31,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,7,12
11,0,0,0,0,22,9,129,11,128.961159959435,-0.589288592291996,1.56406617350876,-1.32879196279612,0.00815404913737439,0.0283609363459982,1,33,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,7,12
1,0,0,0,0,31,27,138,1,138.200673395768,0.524580628657713,1.51581896562129,-6.34490167335355,-0.00215056909713894,0.014595598038286,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12
13,0,0,0,0,1,8,149,13,147.109847855754,-0.552310308767483,1.10118713811971,-5.58501698188173,-0.00216638491372578,-0.00150391987059265,1,37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,7,12
16,0,0,0,0,20,16,131,4,131.776873078197,-0.570133442874067,1.66927867755294,-6.15740634941727,0.00607084759045392,0.0313496206747368,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,12
8,0,0,0,0,12,24,96,5,96.3197995349765,0.512824379070662,1.29573856876232,-4.24547630095069,0.00167545307078399,0.0125435329368338,0,26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,12
20,0,0,0,0,35,6,102,17,105.267028408125,0.35533422504086,1.26758056133986,-2.01764334823871,-0.00176223217393272,0.018724412957672,1,29,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,8,12
10,0,0,0,0,7,19,105,7,106.540045836009,-0.406279287370853,1.9586615243461,-2.42798983833863,-0.00409919330035336,0.0213231795327738,1,30,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,8,12
9,0,0,0,0,28,11,104,4,110.901684192941,-0.37830116415862,1.54917684663087,-14.1375287688632,0.0092619159608148,0.00895840368233621,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,12
3,0,0,0,0,39,12,111,4,105.918274093419,-0.511392484023236,1.70783461071551,-4.34772746154551,0.00159393544774502,0.0225879118638113,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,12
7,0,0,0,0,15,39,111,19,110.765955098905,-0.507660664594732,1.65308259334415,2.97646082065005,-0.00483179248054512,0.00308429299388081,1,29,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,8,12
6,0,0,0,0,14,28,108,11,134.282909869216,0.305801620474085,1.50339669594541,-4.02406104285694,0.0057388540613465,0.0118224320560694,1,32,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,8,12
5,0,0,0,0,5,2,132,9,129.780441666953,0.44338887243066,1.41072236397304,-3.57193410894856,0.0080843444657512,-0.00869932554429397,1,31,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,8,12
11,0,0,0,0,19,16,130,11,128.961159959435,-0.589288592291996,1.56406617350876,-1.32879196279612,0.00815404913737439,0.0283609363459982,1,33,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,8,12
1,0,0,0,0,17,38,141,1,138.200673395768,0.524580628657713,1.51581896562129,-6.34490167335355,-0.00215056909713894,0.014595598038286,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12
16,0,0,0,0,15,36,131,4,131.776873078197,-0.570133442874067,1.66927867755294,-6.15740634941727,0.00607084759045392,0.0313496206747368,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,12
13,0,0,0,0,9,11,148,13,147.109847855754,-0.552310308767483,1.10118713811971,-5.58501698188173,-0.00216638491372578,-0.00150391987059265,1,37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,8,12
20,0,0,0,0,29,17,101,17,105.267028408125,0.35533422504086,1.26758056133986,-2.01764334823871,-0.00176223217393272,0.018724412957672,1,29,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,9,12
8,0,0,0,0,29,40,98,5,96.3197995349765,0.512824379070662,1.29573856876232,-4.24547630095069,0.00167545307078399,0.0125435329368338,0,26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,12
9,0,0,0,0,29,11,123,4,110.901684192941,-0.37830116415862,1.54917684663087,-14.1375287688632,0.0092619159608148,0.00895840368233621,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,12
10,0,0,0,0,15,19,112,7,106.540045836009,-0.406279287370853,1.9586615243461,-2.42798983833863,-0.00409919330035336,0.0213231795327738,1,30,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,9,12
3,0,0,0,0,4,27,109,4,105.918274093419,-0.511392484023236,1.70783461071551,-4.34772746154551,0.00159393544774502,0.0225879118638113,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,12
7,0,0,0,0,8,36,114,19,110.765955098905,-0.507660664594732,1.65308259334415,2.97646082065005,-0.00483179248054512,0.00308429299388081,1,29,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,9,12
6,0,0,0,0,7,32,136,11,134.282909869216,0.305801620474085,1.50339669594541,-4.02406104285694,0.0057388540613465,0.0118224320560694,1,32,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,9,12
5,0,0,0,0,19,24,131,9,129.780441666953,0.44338887243066,1.41072236397304,-3.57193410894856,0.0080843444657512,-0.00869932554429397,1,31,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,9,12
11,0,0,0,0,13,11,134,11,128.961159959435,-0.589288592291996,1.56406617350876,-1.32879196279612,0.00815404913737439,0.0283609363459982,1,33,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,9,12
1,0,0,0,0,39,37,141,1,138.200673395768,0.524580628657713,1.51581896562129,-6.34490167335355,-0.00215056909713894,0.014595598038286,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12
13,0,0,0,0,32,36,148,13,147.109847855754,-0.552310308767483,1.10118713811971,-5.58501698188173,-0.00216638491372578,-0.00150391987059265,1,37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,9,12
20,0,0,0,0,30,18,107,17,105.267028408125,0.35533422504086,1.26758056133986,-2.01764334823871,-0.00176223217393272,0.018724412957672,1,29,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,10,12
8,0,0,0,0,11,2,97,5,96.3197995349765,0.512824379070662,1.29573856876232,-4.24547630095069,0.00167545307078399,0.0125435329368338,0,26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,12
9,0,0,0,0,32,34,118,4,110.901684192941,-0.37830116415862,1.54917684663087,-14.1375287688632,0.0092619159608148,0.00895840368233621,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,12
10,0,0,0,0,5,1,106,7,106.540045836009,-0.406279287370853,1.9586615243461,-2.42798983833863,-0.00409919330035336,0.0213231795327738,1,30,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,10,12
3,0,0,0,0,17,10,108,4,105.918274093419,-0.511392484023236,1.70783461071551,-4.34772746154551,0.00159393544774502,0.0225879118638113,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,12
7,0,0,0,0,19,21,118,19,110.765955098905,-0.507660664594732,1.65308259334415,2.97646082065005,-0.00483179248054512,0.00308429299388081,1,29,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,10,12
5,0,0,0,0,35,36,128,9,129.780441666953,0.44338887243066,1.41072236397304,-3.57193410894856,0.0080843444657512,-0.00869932554429397,1,31,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,10,12
6,0,0,0,0,6,7,127,11,134.282909869216,0.305801620474085,1.50339669594541,-4.02406104285694,0.0057388540613465,0.0118224320560694,1,32,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,10,12
11,0,0,0,0,11,8,131,11,128.961159959435,-0.589288592291996,1.56406617350876,-1.32879196279612,0.00815404913737439,0.0283609363459982,1,33,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,10,12
1,0,0,0,0,36,25,130,1,138.200673395768,0.524580628657713,1.51581896562129,-6.34490167335355,-0.00215056909713894,0.014595598038286,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12
13,0,0,0,0,2,5,148,13,147.109847855754,-0.552310308767483,1.10118713811971,-5.58501698188173,-0.00216638491372578,-0.00150391987059265,1,37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,10,12
20,0,0,0,0,40,38,102,17,105.267028408125,0.35533422504086,1.26758056133986,-2.01764334823871,-0.00176223217393272,0.018724412957672,1,29,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,11,12
8,0,0,0,0,35,40,94,5,96.3197995349765,0.512824379070662,1.29573856876232,-4.24547630095069,0.00167545307078399,0.0125435329368338,0,26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,12
10,0,0,0,0,6,28,111,7,106.540045836009,-0.406279287370853,1.9586615243461,-2.42798983833863,-0.00409919330035336,0.0213231795327738,1,30,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,11,12
9,0,0,0,0,26,22,108,4,110.901684192941,-0.37830116415862,1.54917684663087,-14.1375287688632,0.0092619159608148,0.00895840368233621,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,12
3,0,0,0,0,13,26,105,4,105.918274093419,-0.511392484023236,1.70783461071551,-4.34772746154551,0.00159393544774502,0.0225879118638113,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,12
7,0,0,0,0,4,10,111,19,110.765955098905,-0.507660664594732,1.65308259334415,2.97646082065005,-0.00483179248054512,0.00308429299388081,1,29,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,11,12
6,0,0,0,0,26,35,134,11,134.282909869216,0.305801620474085,1.50339669594541,-4.02406104285694,0.0057388540613465,0.0118224320560694,1,32,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,11,12
5,0,0,0,0,37,28,125,9,129.780441666953,0.44338887243066,1.41072236397304,-3.57193410894856,0.0080843444657512,-0.00869932554429397,1,31,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,11,12
1,0,0,0,0,37,38,140,1,138.200673395768,0.524580628657713,1.51581896562129,-6.34490167335355,-0.00215056909713894,0.014595598038286,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12
11,0,0,0,0,25,9,131,11,128.961159959435,-0.589288592291996,1.56406617350876,-1.32879196279612,0.00815404913737439,0.0283609363459982,1,33,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,11,12
8,0,0,0,0,20,22,100,5,96.3197995349765,0.512824379070662,1.29573856876232,-4.24547630095069,0.00167545307078399,0.0125435329368338,0,26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,12
20,0,0,0,0,37,9,105,17,105.267028408125,0.35533422504086,1.26758056133986,-2.01764334823871,-0.00176223217393272,0.018724412957672,1,29,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,12,12
